Nonlinear_X1,Nonlinear_X24,Nonlinear_X2,Nonlinear_X25,Nonlinear_X3,Nonlinear_X26,Nonlinear_X4,Nonlinear_X27,Nonlinear_X5,Nonlinear_X28,Nonlinear_X6,Nonlinear_X29,Nonlinear_X7,Nonlinear_X30,Nonlinear_X8,Nonlinear_X31,Nonlinear_X9,Nonlinear_X32,Nonlinear_X10,Nonlinear_X33,Nonlinear_X11,Nonlinear_X34,Nonlinear_X12,Nonlinear_X35,Nonlinear_X13,Nonlinear_X36,Nonlinear_X14,Nonlinear_X37,Nonlinear_X15,Nonlinear_X38,Nonlinear_X16,Nonlinear_X39,Nonlinear_X17,Nonlinear_X40,Nonlinear_X18,Nonlinear_X41,Nonlinear_X19,Nonlinear_X42,Nonlinear_X20,Nonlinear_X43,Nonlinear_X21,Nonlinear_X44,Nonlinear_X22,Nonlinear_X45,Nonlinear_X23,Nonlinear_X46,Nonlinear_X47,Nonlinear_X48,Nonlinear_X49,Nonlinear_X50
0.7483322231694021,-0.06064573500199279,1.4800793044421636,0.4990377306969651,2.1763357667812544,0.159641739862312,0.46533206472067923,0.6795629379517827,2.614564910738935,-1.319169272472364,0.11838331294329629,0.23764613510328203,2.6428593571729846,0.7816837037416664,0.13563368698250844,0.026194712028681108,1.7302260906060638,-0.18553036987927368,2.9206228823389417,2.4839056892157183,0.9462427432066963,-1.2906362412165227,0.6558628556461247,0.021626548223553786,0.481303673898014,-0.2076073772886455,1.5336971567552067,-1.000326562230754,0.45825127807888666,-0.03509072302970307,1.76065739061158,-0.35531009942441844,2.6893951935814333,-1.519420860196155,0.15514500725943137,1.5824526499642577,0.8797985845966075,-0.6274036872073117,0.787127551634087,0.6015778249550489,0.3448928664506118,-0.2112090970825298,0.7277196477336884,0.07651258729140666,0.8633296318195185,-1.0222821833236677,0.1309549832386474,0.9968095057447836,1.4437479024807855,0.07291008407383148
0.3539319698978327,-0.16721305057576563,0.923758798394225,0.8777749348288966,2.1117623972311885,0.14050140130399869,0.8707773850223623,0.7945911618781474,0.5245739023372793,0.08869871443926299,0.3244845111661858,0.25399051728514105,0.6191576097100904,0.4933646270592893,0.04434410655921284,0.039792771282412376,1.4735927746606168,-0.6871678599390598,2.554232629539587,0.5613010996869809,0.5662792571202411,-0.7602381623492265,0.3920233014631824,0.4144819304364139,0.946260795861775,-0.9604380806553886,0.7822800913750139,-0.6529793052938464,0.3902675636072528,-0.3258953600513232,0.5005647192794784,-0.38595449730365156,2.1905436830424114,0.3203064451941734,0.6937659375431974,1.551810744479426,0.8950815793760352,0.07999204110288005,0.8548304259392046,0.6436152836129587,4.161614758760891,1.0900184649151665,0.3615181966144114,-0.15958022484756945,1.458438713447474,-0.9673060079215472,3.693338271176965,0.37161677083216904,-1.0499757321215286,0.7140608121932478
0.6429064679219322,0.1689706751851504,0.2392716314785257,0.43622371552469374,2.4703205236024592,-3.502135059233724,0.6458066097543067,1.3824405936073525,2.9231204542009133,-1.8037161217261644,0.8598214657577864,0.57817721046064,1.674216919373419,1.0380497750890747,0.9595565054397163,0.7937888241633105,1.637995181855353,-0.7073580806562161,2.9700153402552476,-0.2946008568721096,0.5900966098743096,-1.772300608943222,2.9713647920425825,-2.338383028673382,0.06952883308948854,0.20336129949324744,4.50049103020633,-0.7577912315005175,0.30630289500674723,0.04340518898790966,1.1568790282644603,-0.5259983404643058,2.752504908889678,1.5291654023528665,0.9719373126698438,1.6307798766963557,0.3106228011208415,0.35173232345163075,0.16654890605244332,0.09351084011688465,3.1971685195066053,0.6897926460117284,0.31602970964968846,-0.0641568955848169,1.4534536458787564,-0.7914555637186097,3.895032009609659,0.10680018326864038,-1.0105661988842498,0.8312117609162608
0.2892073405290889,-0.15979449933187298,0.06548046212271674,0.05587420387407047,2.9596562922953638,-0.17103130539642064,0.7233490053183164,2.215819895538082,1.225968196140847,-1.1475412186108367,0.49495034371636415,-0.039361429615785586,2.988897199154512,0.9880341987269694,0.5354462537411697,-0.010442029589681481,0.6429114951667654,-0.4776881720901113,2.4432852055342016,0.3026048334170025,0.279567150428208,-1.2843954705068756,1.982427356752423,-1.6596992013022547,0.866360685847207,-0.36456683637644105,4.211619022134071,-0.60694053242343,0.130532422945563,-0.028613742310960207,1.251548068448441,-0.7378379184173323,2.287277673955389,-0.8455586357991212,0.5059000450277363,2.212825116036822,0.5046484615526329,-0.05422466951147836,0.6990229277685523,0.18362815134481242,2.0676693942072912,1.010336388569462,0.4517512147018513,0.5453055535340695,0.27053107415310684,0.2217070914085617,2.655103806949233,0.7345998693607353,-0.8635492065732009,0.31983633778582676
0.5488830240464827,-0.03297342197030775,0.10482608753719869,0.06097517907590251,2.2184300151942176,0.299520835322417,0.6781323296757714,1.9216714852917762,2.7388624899380773,-1.6877547282811405,0.12208832975800299,-0.0964317404186157,1.8429694300572352,0.8522496650063092,0.5931005556697725,0.13023029546493875,0.904289379415425,-0.9487004823107889,2.3996232039483023,1.336418405968091,0.6207510000652778,-1.4416810325879286,2.6835837548230455,-1.649858071155814,0.8261519530375899,-0.5829549485685143,4.80133512571038,-1.2244925944521898,0.03346301047009059,-0.1826496019067787,0.8742748000292508,-0.11577866840494166,2.3827340248457802,1.6703250644623242,0.3211898056077762,1.2990741387651332,0.3116423550237233,-0.2834243974974101,0.06845437939953147,0.3368079428559551,4.24425323278618,0.888919199886999,0.24267834788357767,-0.03856010795175762,0.9972540467897422,-0.5667056891418503,2.0285827385447543,0.5630079270982131,-0.6471724831969659,0.7183379371594861
0.9808260274821617,-0.8236301399039595,1.4263970496540948,1.0595770190040161,2.060114469918785,1.2312456073453624,0.7186922077877805,1.251361249031293,2.1290780490832666,-1.9361505835604502,0.867511034593881,0.4021533402587145,0.3334233747735832,0.14891228539077564,0.6510527931290293,0.3946223345091798,0.5826282585354525,-0.5642527501137591,2.629980539586688,-0.18973747569607963,0.02436297943991317,-1.5535839583092212,0.9272577042197989,-0.4008993113609688,0.15303090573360612,-0.15135367000452962,4.607468265104817,-0.9743933915603114,0.20479951055466383,-0.030841314763859016,1.7716642777923486,-0.4626165532565769,2.2005306728228864,-2.2882637983098895,0.3017814124126419,1.2791753997111606,2.236075579284278,1.2286261452398965,0.3666818814964252,-0.14296033491131155,2.218280779503476,1.1972665900322559,0.6681684407959281,0.258213168290498,1.7661268317803538,-0.6784573977470785,1.3272815465065881,0.7583033367337154,-0.3556278062460971,0.9185342774911603
0.16080436531250997,-0.11341304296943959,0.35762049139430196,1.222538966018987,2.6209148981065478,-0.8278996850703346,0.08416295234382609,2.1354774702118697,1.3909943642586284,-0.9639783403592038,0.9346365734884823,1.0313252821373329,4.089678302181845,1.4398127227632718,0.05329157029702358,0.2679617857091302,1.2844624111737157,-0.9232289103199718,2.931837414864504,0.5483170995842747,0.8437535023712784,-0.9786149172373384,0.8356052796959483,-0.9121720073693791,0.9714869466808197,-0.8348619681674481,1.0697446379478799,-1.1378237269027807,0.46684670800734107,-0.24117672845792543,0.2883413303234641,-0.6746294016859686,2.5978550570670547,-0.5666326226837658,0.09869808254945933,1.4928173208661335,0.32189703544436654,-0.10784255550621609,0.1870174201282615,0.3646541395511089,3.7902134926545266,1.1895355468993207,0.6164396807391817,-0.3531034999133422,0.8957371882247316,-0.211194034945426,3.320718018159527,0.44155615148127403,-0.8995863453450261,0.5451908695503039
0.7704272250512644,-0.19997912884524763,1.5348311322199866,0.7834388705403991,2.325850514061156,0.6965408894081306,0.05322333542360014,1.0854756064972209,1.2097389332773112,-1.8809171921411223,0.560588807876177,-0.10622593014387142,2.150635293982637,0.9978016383001241,0.7587909909491616,-0.05841956384701519,0.08920775943299186,1.0862233708358067,2.0146098519937716,-1.816209526982607,0.28669172389521413,-1.1774226867520232,1.1535069821923545,-2.095667334165698,0.3562795607089557,-0.12951981608020655,4.5564095826367215,-0.757020503531588,0.643785697832143,0.16856299896679253,0.9452504882875699,0.04115910474369444,2.2292299045145807,-1.457299368647706,0.2935867327106296,0.9573443306567881,2.4881046175033408,1.8308824371888033,0.2133403777731454,-0.10512600303240689,2.4552995307816627,1.2665208832847512,0.337283516034369,-0.2431754579557151,0.05129680532830272,0.06412004265163762,2.8588543816908727,0.08662313884534745,-0.6342705769717827,0.7692730256629312
0.7472618981985112,-0.11092722698486898,1.2164284304996549,0.786945445811401,2.317410411059965,0.41455046134280527,0.34396922466764945,1.122684038749027,1.3006321227815094,-1.4101662739772913,0.6043185202653211,-0.02004392684678047,0.5606655517116116,-0.0003608344293913601,0.5290465060743716,-0.1086615891518567,1.3534145602285093,0.02268450148196921,2.521178574412095,2.0888200869412783,0.8929046882218279,-0.9531325492595022,0.021234515742293625,0.5399125137042586,0.46149187445877404,-0.16161307570310812,2.9250371571578784,-0.8404145751755312,0.7599596071566062,-0.20787688308639485,1.283593058571854,-1.0371464463728095,2.291945577807613,-0.3491481365826701,0.7335041066014915,1.5304198147582297,2.8135225443001204,1.6751423205534972,0.5924629503295226,-0.1431400564013649,3.6653421683302994,1.2145869852912827,0.7135728714620292,-0.04015055149613059,1.3786893974260137,-1.2549679491415495,3.1620539597969635,0.22861622382868008,-1.0227882532131958,0.30142716455914453
0.7060502883281657,-0.23068236488695493,1.4778406988970474,0.24360106035359397,2.144410321722966,1.1949019764057023,0.0678092811379728,1.555025693664502,2.5152076913297425,-1.783686545429841,0.7763150443051873,0.617237013870029,2.145893326846065,0.8944893449037786,0.3412444678353923,-0.2088220513205851,1.1031894615951723,-0.7272026454380542,2.7280815295882714,-0.6446026761630547,0.2872559054047745,-1.4196252080578298,1.1201245365513819,-1.1456327683798686,0.6085940449003702,0.09612614651180931,3.6724980865944277,-1.2331464453869216,0.9483501854416124,-0.5572472357159389,1.7000620277259453,-0.6458046487779379,2.1049290227759654,-3.23932894678651,0.6045399617105297,1.39677914412024,0.15529231110857633,0.32819241306259067,0.8010615646967413,0.3884987634117813,0.06049546600410627,0.12822833630710725,0.802692826619509,-0.24990670281496621,1.0137157437549635,-0.6057167863319532,0.6412464191967673,0.030286645722920835,-0.20709878763335593,0.24543640910900844
